,id,tipo_ativo,ativo,data,quantidade,price,volume
363,1068,CRA,CRA017007KF,2023-01-31,68566.0,1000.0,68566000.0
364,1069,CRA,CRA017007KG,2023-01-31,521582.0,1000.0,521582000.0
365,1070,CRA,CRA018001JM,2023-01-31,25000.0,1000.0,25000000.0
366,1071,CRA,CRA018004SD,2023-01-31,221410.0,1000.0,221410000.0
367,1072,CRA,CRA01800465,2023-01-31,4550.0,10000.0,45500000.0
368,1073,CRA,CRA01800466,2023-01-31,1950.0,10000.0,19500000.0
369,1074,CRA,CRA018005EM,2023-01-31,10000.0,1000.0,10000000.0
370,1075,CRA,CRA019001E6,2023-01-31,200000.0,1000.0,200000000.0
371,1076,CRA,CRA019001E7,2023-01-31,800000.0,1000.0,800000000.0
372,1077,CRA,CRA019002H2,2023-01-31,24000.0,1000.0,24000000.0
373,1078,CRA,CRA019002H3,2023-01-31,6000.0,1000.0,6000000.0
374,1079,CRA,CRA019002S6,2023-01-31,10560.0,1000.0,10560000.0
375,1080,CRA,CRA019002S7,2023-01-31,2640.0,1000.0,2640000.0
376,1081,CRA,CRA019002XQ,2023-01-31,15999.0,1000.0,15999000.0
377,1082,CRA,CRA0190020E,2023-01-31,480614.0,1000.0,480614000.0
378,1083,CRA,CRA0190020F,2023-01-31,229574.0,1000.0,229574000.0
379,1084,CRA,CRA019003JY,2023-01-31,966291.0,1000.0,966291000.0
380,1085,CRA,CRA020003EC,2023-01-31,10500.0,1000.0,10500000.0
381,1086,CRA,CRA020003ED,2023-01-31,1500.0,1000.0,1500000.0
382,1087,CRA,CRA020003JV,2023-01-31,16100.0,1000.0,16100000.0
383,1088,CRA,CRA020003JW,2023-01-31,3450.0,1000.0,3450000.0
384,1089,CRA,CRA020003KC,2023-01-31,24000.0,1000.0,24000000.0
385,1090,CRA,CRA020003KD,2023-01-31,4000.0,1000.0,4000000.0
386,1091,CRA,CRA020003KE,2023-01-31,4000.0,1000.0,4000000.0
387,1092,CRA,CRA020003KG,2023-01-31,100000.0,1000.0,100000000.0
388,1093,CRA,CRA020003KH,2023-01-31,100000.0,1000.0,100000000.0
389,1094,CRA,CRA020003PR,2023-01-31,16000.0,1000.0,16000000.0
390,1095,CRA,CRA020003VO,2023-01-31,29323.0,1000.0,29323000.0
391,1096,CRA,CRA020003VP,2023-01-31,13328.0,1000.0,13328000.0
392,1097,CRA,CRA020003VR,2023-01-31,28000.0,1000.0,28000000.0
393,1098,CRA,CRA020003VS,2023-01-31,4000.0,1000.0,4000000.0
394,1099,CRA,CRA02000337,2023-01-31,20000.0,1000.0,20000000.0
395,1100,CRA,CRA02000338,2023-01-31,5000.0,1000.0,5000000.0
396,1101,CRA,CRA021000RT,2023-01-31,17404.0,1000.0,17404000.0
397,1102,CRA,CRA021000RU,2023-01-31,7252.0,1000.0,7252000.0
398,1103,CRA,CRA021000SE,2023-01-31,25000.0,1000.0,25000000.0
399,1104,CRA,CRA021001KB,2023-01-31,200000.0,1000.0,200000000.0
400,1105,CRA,CRA021001PQ,2023-01-31,777131.0,1000.0,777131000.0
401,1106,CRA,CRA021001VA,2023-01-31,422869.0,1000.0,422869000.0
402,1107,CRA,CRA021001VC,2023-01-31,271453.0,1000.0,271453000.0
403,1108,CRA,CRA021001VD,2023-01-31,31936.0,1000.0,31936000.0
404,1109,CRA,CRA0210012Z,2023-01-31,290198.0,1000.0,290198000.0
405,1110,CRA,CRA02100130,2023-01-31,189802.0,1000.0,189802000.0
406,1111,CRA,CRA02100132,2023-01-31,120000.0,1000.0,120000000.0
407,1112,CRA,CRA02100136,2023-01-31,45810.0,1000.0,45810000.0
408,1113,CRA,CRA02100137,2023-01-31,6544.0,1000.0,6544000.0
409,1114,CRA,CRA021002ST,2023-01-31,195000.0,1000.0,195000000.0
410,1115,CRA,CRA021002YF,2023-01-31,240000.0,1000.0,240000000.0
411,1116,CRA,CRA021002Y8,2023-01-31,120000.0,1000.0,120000000.0
412,1117,CRA,CRA021002Y9,2023-01-31,30000.0,1000.0,30000000.0
413,1118,CRA,CRA021003QA,2023-01-31,30000.0,1000.0,30000000.0
414,1119,CRA,CRA021003Q9,2023-01-31,30000.0,1000.0,30000000.0
415,1120,CRA,CRA0210039M,2023-01-31,78018.0,1000.0,78018000.0
416,1121,CRA,CRA021004CH,2023-01-31,41051.0,1000.0,41051000.0
417,1122,CRA,CRA021004NL,2023-01-31,64000.0,1000.0,64000000.0
418,1123,CRA,CRA021004NO,2023-01-31,13000.0,1000.0,13000000.0
419,1124,CRA,CRA021004NR,2023-01-31,2000.0,1000.0,2000000.0
420,1125,CRA,CRA021004NU,2023-01-31,150000.0,1000.0,150000000.0
421,1126,CRA,CRA021004NV,2023-01-31,386500.0,1000.0,386500000.0
422,1127,CRA,CRA021004NW,2023-01-31,13500.0,1000.0,13500000.0
423,1128,CRA,CRA021005LM,2023-01-31,425000.0,1000.0,425000000.0
424,1129,CRA,CRA021005LN,2023-01-31,10000.0,1000.0,10000000.0
425,1130,CRA,CRA021005LS,2023-01-31,1550.0,10000.0,15500000.0
426,1131,CRA,CRA02200BQA,2023-01-31,6000.0,1000.0,6000000.0
427,1132,CRA,CRA02200BQB,2023-01-31,24000.0,1000.0,24000000.0
428,1133,CRA,CRA02200BQC,2023-01-31,6000.0,1000.0,6000000.0
429,1134,CRA,CRA02200BQ9,2023-01-31,24000.0,1000.0,24000000.0
430,1135,CRA,CRA02200DW1,2023-01-31,33000.0,1000.0,33000000.0
431,1136,CRA,CRA02200DW2,2023-01-31,10000.0,1000.0,10000000.0
432,1137,CRA,CRA02200D9U,2023-01-31,55000.0,1000.0,55000000.0
433,1138,CRA,CRA02200ENV,2023-01-31,52500.0,1000.0,52500000.0
434,1139,CRA,CRA02200ENW,2023-01-31,11250.0,1000.0,11250000.0
435,1140,CRA,CRA02200EO2,2023-01-31,25000.0,1000.0,25000000.0
436,1141,CRA,CRA022000RT,2023-01-31,200888.0,1000.0,200888000.0
437,1142,CRA,CRA022000RU,2023-01-31,299112.0,1000.0,299112000.0
438,1143,CRA,CRA022000XD,2023-01-31,433170.0,1000.0,433170000.0
439,1144,CRA,CRA022000XE,2023-01-31,244449.0,1000.0,244449000.0
440,1145,CRA,CRA022000XF,2023-01-31,822381.0,1000.0,822381000.0
441,1146,CRA,CRA0220012X,2023-01-31,600000.0,1000.0,600000000.0
442,1147,CRA,CRA022002H1,2023-01-31,50000.0,1000.0,50000000.0
443,1148,CRA,CRA022002S1,2023-01-31,11200.0,4806.7,53835040.0
444,1149,CRA,CRA022002XT,2023-01-31,150000.0,1000.0,150000000.0
445,1150,CRA,CRA0220033H,2023-01-31,41500.0,1000.0,41500000.0
446,1151,CRA,CRA022005EH,2023-01-31,162183.0,1000.0,162183000.0
447,1152,CRA,CRA022005EI,2023-01-31,21624.0,1000.0,21624000.0
448,1153,CRA,CRA0220058X,2023-01-31,293000.0,1000.0,293000000.0
449,1154,CRA,CRA022006BV,2023-01-31,14969168.0,1.0,14969168.0
450,1155,CRA,CRA022006BW,2023-01-31,18364166.0,1.0,18364166.0
451,1156,CRA,CRA022006BX,2023-01-31,16666666.0,1.0,16666666.0
452,1157,CRA,CRA022006HD,2023-01-31,35000.0,1000.0,35000000.0
453,1158,CRA,CRA022006N7,2023-01-31,65000.0,1000.0,65000000.0
454,1159,CRA,CRA022007KI,2023-01-31,400000.0,1000.0,400000000.0
455,1160,CRA,CRA022007VD,2023-01-31,20000.0,1000.0,20000000.0
456,1161,CRA,CRA022007VE,2023-01-31,30000.0,1000.0,30000000.0
457,1162,CRA,CRA0220073P,2023-01-31,1500000.0,1000.0,1500000000.0
458,1163,CRA,CRA0220079E,2023-01-31,28612.0,1000.0,28612000.0
459,1164,CRA,CRA022008N5,2023-01-31,40572.0,1000.0,40572000.0
460,1165,CRA,CRA022008N6,2023-01-31,539264.0,1000.0,539264000.0
461,1166,CRA,CRA022008N7,2023-01-31,984140.0,1000.0,984140000.0
462,1167,CRA,CRA022009KI,2023-01-31,500000.0,1000.0,500000000.0
463,1168,CRA,CRA022009VN,2023-01-31,50000.0,1000.0,50000000.0
